City,State,Direction,Latitude,Longitude,Problem,Count
Delhi - City2,Delhi,North,28.925067,77.446988,Accident,2
Delhi - City2,Delhi,North,28.924635,77.440648,Stalled Vehicle,5
Delhi - City2,Delhi,North,28.919963,77.442807,Stalled Vehicle,5
Delhi - City2,Delhi,North,28.913272,77.445307,Accident,5
Delhi - City2,Delhi,North,28.921761,77.432023,Tree Fallen,1
Delhi - City2,Delhi,North,28.924634,77.44307,Tree Fallen,1
Delhi - City2,Delhi,North,28.929006,77.437642,Debris,4
Delhi - City2,Delhi,North,28.913667,77.43704,Debris,5
Delhi - City2,Delhi,North,28.920276,77.44487,Debris,4
Delhi - City2,Delhi,North,28.916117,77.428792,Accident,5
Delhi - City2,Delhi,North,28.912489,77.437206,Stalled Vehicle,5
Delhi - City2,Delhi,North,28.93091,77.447424,Stalled Vehicle,4
Delhi - City2,Delhi,North,28.911663,77.436909,Pothole,4
Delhi - City2,Delhi,North,28.918517,77.446559,Tree Fallen,4
Delhi - City2,Delhi,North,28.918541,77.442387,Pothole,3
Delhi - City2,Delhi,North,28.913401,77.448589,Oil Spill,5
Delhi - City2,Delhi,North,28.913575,77.448306,Debris,1
Delhi - City3,Delhi,North,28.659698,77.681376,Oil Spill,5
Delhi - City3,Delhi,North,28.647714,77.676709,Tree Fallen,3
Delhi - City3,Delhi,North,28.64323,77.675886,Stalled Vehicle,1
Delhi - City3,Delhi,North,28.656318,77.680501,Debris,2
Delhi - City3,Delhi,North,28.64425,77.674134,Debris,4
Delhi - City3,Delhi,North,28.652084,77.686182,Debris,2
Delhi - City3,Delhi,North,28.654939,77.680161,Accident,5
Delhi - City3,Delhi,North,28.644473,77.689391,Debris,2
Delhi - City3,Delhi,North,28.650206,77.677901,Road Blockage,5
Delhi - City3,Delhi,North,28.652086,77.685567,Road Blockage,2
Delhi - City3,Delhi,North,28.646163,77.674981,Accident,4
Delhi - City3,Delhi,North,28.646138,77.673335,Pothole,4
Delhi - City3,Delhi,North,28.651245,77.673054,Road Blockage,4
Delhi - City3,Delhi,North,28.655844,77.678491,Oil Spill,4
Delhi - City3,Delhi,North,28.643112,77.679645,Tree Fallen,2
Delhi - City3,Delhi,North,28.657115,77.678131,Pothole,4
Delhi - City3,Delhi,North,28.658423,77.683364,Oil Spill,5
Delhi - City3,Delhi,North,28.650728,77.679884,Flooded Road,2
Delhi - City3,Delhi,North,28.646733,77.673697,Tree Fallen,3
Delhi - City3,Delhi,North,28.641977,77.686608,Accident,1
Delhi - City3,Delhi,North,28.645497,77.685589,Debris,1
Delhi - City3,Delhi,North,28.643891,77.68735,Accident,4
Delhi - City3,Delhi,North,28.644306,77.690257,Flooded Road,1
Delhi - City3,Delhi,North,28.644364,77.675916,Stalled Vehicle,4
Delhi - City3,Delhi,North,28.658417,77.686029,Accident,4
Delhi - City3,Delhi,North,28.658431,77.683158,Flooded Road,4
Delhi - City3,Delhi,North,28.649453,77.68509,Flooded Road,3
Delhi - City4,Delhi,North,28.489627,77.268697,Tree Fallen,1
Delhi - City4,Delhi,North,28.49849,77.265489,Road Blockage,2
Delhi - City4,Delhi,North,28.489848,77.25932,Accident,2
Delhi - City4,Delhi,North,28.482758,77.262107,Oil Spill,3
Delhi - City4,Delhi,North,28.485482,77.257638,Oil Spill,5
Delhi - City4,Delhi,North,28.499101,77.261027,Road Blockage,3
Delhi - City4,Delhi,North,28.497701,77.260813,Tree Fallen,4
Delhi - City4,Delhi,North,28.485799,77.266941,Pothole,2
Delhi - City4,Delhi,North,28.49684,77.260807,Debris,5
Delhi - City4,Delhi,North,28.48311,77.267975,Debris,1
Delhi - City4,Delhi,North,28.490682,77.267892,Accident,1
Delhi - City4,Delhi,North,28.496577,77.251224,Tree Fallen,3
Delhi - City4,Delhi,North,28.483643,77.263796,Tree Fallen,4
Delhi - City4,Delhi,North,28.482749,77.261685,Oil Spill,1
Delhi - City4,Delhi,North,28.482769,77.265485,Flooded Road,1
Delhi - City4,Delhi,North,28.492478,77.264998,Oil Spill,2
Delhi - City4,Delhi,North,28.484574,77.252967,Pothole,2
Delhi - City4,Delhi,North,28.486273,77.26157,Road Blockage,3
Delhi - City4,Delhi,North,28.498333,77.252621,Oil Spill,4
Delhi - City4,Delhi,North,28.493734,77.270846,Accident,3
Delhi - City4,Delhi,North,28.496115,77.267998,Debris,1
Delhi - City4,Delhi,North,28.49054,77.258584,Tree Fallen,1
Delhi - City4,Delhi,North,28.495169,77.265098,Stalled Vehicle,4
Delhi - City4,Delhi,North,28.499341,77.263939,Road Blockage,5
Delhi - City4,Delhi,North,28.501981,77.270518,Debris,2
Delhi - City4,Delhi,North,28.486662,77.268403,Tree Fallen,3
Delhi - City4,Delhi,North,28.483365,77.252528,Flooded Road,5
Delhi - City5,Delhi,North,28.944575,77.318178,Road Blockage,1
Delhi - City5,Delhi,North,28.952534,77.329261,Oil Spill,1
Delhi - City5,Delhi,North,28.939291,77.328799,Oil Spill,5
Delhi - City5,Delhi,North,28.93994,77.332632,Pothole,1
Delhi - City5,Delhi,North,28.943321,77.337006,Debris,1
Delhi - City5,Delhi,North,28.942047,77.334293,Road Blockage,5
Delhi - City5,Delhi,North,28.948685,77.336617,Oil Spill,3
Delhi - City5,Delhi,North,28.933898,77.322987,Tree Fallen,4
Delhi - City5,Delhi,North,28.937868,77.328581,Oil Spill,4
Delhi - City5,Delhi,North,28.93702,77.329238,Oil Spill,1
Delhi - City5,Delhi,North,28.948748,77.323428,Accident,1
Delhi - City5,Delhi,North,28.934946,77.320604,Pothole,4
Delhi - City5,Delhi,North,28.939639,77.319651,Debris,3
Delhi - City5,Delhi,North,28.9422,77.332747,Stalled Vehicle,2
Delhi - City5,Delhi,North,28.935051,77.32614,Oil Spill,1
Delhi - City5,Delhi,North,28.93383,77.324598,Stalled Vehicle,5
Delhi - City5,Delhi,North,28.945266,77.324009,Oil Spill,1
Delhi - City5,Delhi,North,28.939142,77.325276,Stalled Vehicle,5
Delhi - City5,Delhi,North,28.951409,77.337083,Pothole,4
Delhi - City5,Delhi,North,28.936695,77.322898,Flooded Road,4
Delhi - City5,Delhi,North,28.936224,77.320864,Flooded Road,4
Delhi - City5,Delhi,North,28.9393,77.333173,Road Blockage,3
Delhi - City5,Delhi,North,28.952189,77.331938,Tree Fallen,5
Delhi - City5,Delhi,North,28.945638,77.326677,Pothole,3
Delhi - City5,Delhi,North,28.93344,77.325434,Oil Spill,3
Delhi - City5,Delhi,North,28.942109,77.326132,Pothole,3
Delhi - City5,Delhi,North,28.939718,77.336466,Accident,4
Delhi - City6,Delhi,North,28.971891,77.295643,Road Blockage,3
Delhi - City6,Delhi,North,28.980304,77.28901,Accident,3
Delhi - City6,Delhi,North,28.973128,77.292682,Oil Spill,3
Delhi - City6,Delhi,North,28.967885,77.287629,Pothole,5
Delhi - City6,Delhi,North,28.966145,77.290896,Accident,4
Delhi - City6,Delhi,North,28.981561,77.292978,Stalled Vehicle,4
Delhi - City6,Delhi,North,28.979067,77.279136,Flooded Road,2
Delhi - City6,Delhi,North,28.970661,77.279435,Oil Spill,4
Delhi - City6,Delhi,North,28.967086,77.296166,Tree Fallen,5
Delhi - City6,Delhi,North,28.973623,77.286484,Oil Spill,5
Delhi - City6,Delhi,North,28.966342,77.295721,Stalled Vehicle,1
Delhi - City6,Delhi,North,28.980986,77.289504,Road Blockage,2
Delhi - City6,Delhi,North,28.978547,77.277238,Oil Spill,3
Delhi - City6,Delhi,North,28.984921,77.284961,Debris,1
Delhi - City6,Delhi,North,28.970782,77.286566,Accident,4
Delhi - City6,Delhi,North,28.973089,77.285613,Pothole,3
Delhi - City6,Delhi,North,28.985561,77.286007,Flooded Road,4
Delhi - City6,Delhi,North,28.984018,77.278069,Pothole,3
Delhi - City6,Delhi,North,28.971845,77.285459,Accident,5
Delhi - City6,Delhi,North,28.975266,77.285875,Tree Fallen,4
Delhi - City6,Delhi,North,28.971985,77.282357,Stalled Vehicle,1
Delhi - City6,Delhi,North,28.982591,77.289311,Pothole,2
Delhi - City6,Delhi,North,28.975927,77.28739,Road Blockage,5
Delhi - City6,Delhi,North,28.974134,77.285593,Oil Spill,2
Delhi - City6,Delhi,North,28.969335,77.289498,Oil Spill,1
Delhi - City6,Delhi,North,28.980355,77.294014,Tree Fallen,5
Delhi - City6,Delhi,North,28.974198,77.276441,Accident,2
Delhi - City7,Delhi,North,28.814039,76.758899,Stalled Vehicle,5
Delhi - City7,Delhi,North,28.810507,76.762264,Pothole,3
Delhi - City7,Delhi,North,28.814992,76.753975,Flooded Road,4
Delhi - City7,Delhi,North,28.819026,76.757606,Oil Spill,5
Delhi - City7,Delhi,North,28.816323,76.747109,Road Blockage,4
Delhi - City7,Delhi,North,28.820819,76.761099,Flooded Road,5
Delhi - City7,Delhi,North,28.820275,76.758266,Road Blockage,1
Delhi - City7,Delhi,North,28.813243,76.747163,Road Blockage,2
Delhi - City7,Delhi,North,28.818688,76.753189,Pothole,5
Delhi - City7,Delhi,North,28.816146,76.748539,Pothole,5
Delhi - City7,Delhi,North,28.811809,76.750601,Pothole,3
Delhi - City7,Delhi,North,28.825312,76.757212,Road Blockage,1
Delhi - City7,Delhi,North,28.818164,76.748727,Oil Spill,5
Delhi - City7,Delhi,North,28.818581,76.754723,Tree Fallen,4
Delhi - City7,Delhi,North,28.822675,76.753701,Pothole,1
Delhi - City7,Delhi,North,28.81978,76.760742,Accident,3
Delhi - City7,Delhi,North,28.809126,76.749321,Flooded Road,2
Delhi - City7,Delhi,North,28.824087,76.756137,Tree Fallen,5
Delhi - City7,Delhi,North,28.818688,76.756278,Flooded Road,5
Delhi - City7,Delhi,North,28.824938,76.752161,Debris,4
Delhi - City7,Delhi,North,28.819399,76.76462,Stalled Vehicle,2
Delhi - City7,Delhi,North,28.814426,76.76481,Tree Fallen,3
Delhi - City7,Delhi,North,28.815444,76.761159,Tree Fallen,1
Delhi - City7,Delhi,North,28.823985,76.749563,Road Blockage,5
Delhi - City7,Delhi,North,28.821127,76.748144,Pothole,2
Delhi - City7,Delhi,North,28.824743,76.760933,Road Blockage,5
Delhi - City7,Delhi,North,28.814094,76.755599,Road Blockage,3
Himachal Pradesh - City1,Himachal Pradesh,North,30.828485,76.958135,Stalled Vehicle,2
Himachal Pradesh - City1,Himachal Pradesh,North,30.841953,76.968502,Debris,3
Himachal Pradesh - City1,Himachal Pradesh,North,30.840039,76.955326,Pothole,2
Himachal Pradesh - City1,Himachal Pradesh,North,30.825623,76.95923,Accident,4
Himachal Pradesh - City1,Himachal Pradesh,North,30.832487,76.964337,Flooded Road,4
Himachal Pradesh - City1,Himachal Pradesh,North,30.830201,76.954298,Stalled Vehicle,4
Himachal Pradesh - City1,Himachal Pradesh,North,30.83301,76.958353,Road Blockage,4
Himachal Pradesh - City1,Himachal Pradesh,North,30.841703,76.959334,Debris,1
Himachal Pradesh - City1,Himachal Pradesh,North,30.837317,76.961957,Road Blockage,1
Himachal Pradesh - City1,Himachal Pradesh,North,30.838612,76.960742,Oil Spill,2
Himachal Pradesh - City1,Himachal Pradesh,North,30.832592,76.959245,Flooded Road,3
Himachal Pradesh - City1,Himachal Pradesh,North,30.833644,76.9554,Tree Fallen,3
Himachal Pradesh - City1,Himachal Pradesh,North,30.840581,76.968033,Debris,1
Himachal Pradesh - City1,Himachal Pradesh,North,30.835222,76.969522,Debris,1
Himachal Pradesh - City1,Himachal Pradesh,North,30.841287,76.955948,Tree Fallen,1
Himachal Pradesh - City1,Himachal Pradesh,North,30.842535,76.961344,Pothole,3
Himachal Pradesh - City1,Himachal Pradesh,North,30.825878,76.971443,Flooded Road,1
Himachal Pradesh - City1,Himachal Pradesh,North,30.83579,76.957796,Road Blockage,2
Himachal Pradesh - City1,Himachal Pradesh,North,30.823734,76.9653,Accident,4
Himachal Pradesh - City1,Himachal Pradesh,North,30.835808,76.966862,Debris,2
Himachal Pradesh - City1,Himachal Pradesh,North,30.832234,76.955442,Accident,5
Himachal Pradesh - City1,Himachal Pradesh,North,30.836298,76.952974,Road Blockage,1
Himachal Pradesh - City1,Himachal Pradesh,North,30.842461,76.961234,Pothole,4
Himachal Pradesh - City1,Himachal Pradesh,North,30.824115,76.960449,Stalled Vehicle,1
Himachal Pradesh - City1,Himachal Pradesh,North,30.828965,76.970408,Pothole,4
Himachal Pradesh - City1,Himachal Pradesh,North,30.838167,76.967851,Pothole,2
Himachal Pradesh - City1,Himachal Pradesh,North,30.824066,76.964054,Pothole,4
Himachal Pradesh - City2,Himachal Pradesh,North,30.681616,76.900452,Pothole,4
Himachal Pradesh - City2,Himachal Pradesh,North,30.686914,76.905039,Accident,1
Himachal Pradesh - City2,Himachal Pradesh,North,30.692524,76.898991,Stalled Vehicle,5
Himachal Pradesh - City2,Himachal Pradesh,North,30.689192,76.903222,Oil Spill,3
Himachal Pradesh - City2,Himachal Pradesh,North,30.690414,76.901147,Stalled Vehicle,2
Himachal Pradesh - City2,Himachal Pradesh,North,30.68566,76.908191,Flooded Road,1
Himachal Pradesh - City2,Himachal Pradesh,North,30.69155,76.909359,Flooded Road,2
Himachal Pradesh - City2,Himachal Pradesh,North,30.684947,76.906381,Oil Spill,3
Himachal Pradesh - City2,Himachal Pradesh,North,30.687515,76.911867,Accident,4
Himachal Pradesh - City2,Himachal Pradesh,North,30.68231,76.901013,Stalled Vehicle,5
Himachal Pradesh - City2,Himachal Pradesh,North,30.692366,76.896432,Road Blockage,3
Himachal Pradesh - City2,Himachal Pradesh,North,30.677232,76.913407,Oil Spill,3
Himachal Pradesh - City2,Himachal Pradesh,North,30.685519,76.899646,Tree Fallen,1
Himachal Pradesh - City2,Himachal Pradesh,North,30.674926,76.897542,Flooded Road,2
Himachal Pradesh - City2,Himachal Pradesh,North,30.675389,76.8974,Oil Spill,5
Himachal Pradesh - City2,Himachal Pradesh,North,30.680322,76.910444,Oil Spill,4
Himachal Pradesh - City2,Himachal Pradesh,North,30.688628,76.89784,Pothole,3
Himachal Pradesh - City2,Himachal Pradesh,North,30.676264,76.897771,Accident,2
Himachal Pradesh - City2,Himachal Pradesh,North,30.68532,76.904006,Stalled Vehicle,3
Himachal Pradesh - City2,Himachal Pradesh,North,30.688566,76.91079,Accident,1
Himachal Pradesh - City2,Himachal Pradesh,North,30.679482,76.914684,Stalled Vehicle,4
Himachal Pradesh - City2,Himachal Pradesh,North,30.686838,76.897292,Pothole,1
Himachal Pradesh - City2,Himachal Pradesh,North,30.674845,76.898935,Debris,2
Himachal Pradesh - City2,Himachal Pradesh,North,30.68452,76.903125,Flooded Road,2
Himachal Pradesh - City2,Himachal Pradesh,North,30.682029,76.911187,Flooded Road,1
Himachal Pradesh - City2,Himachal Pradesh,North,30.690021,76.896778,Oil Spill,3
Himachal Pradesh - City2,Himachal Pradesh,North,30.685069,76.90145,Stalled Vehicle,4
Himachal Pradesh - City3,Himachal Pradesh,North,30.704905,76.948576,Tree Fallen,5
Himachal Pradesh - City3,Himachal Pradesh,North,30.699139,76.94452,Stalled Vehicle,5
Himachal Pradesh - City3,Himachal Pradesh,North,30.709283,76.943681,Debris,1
Himachal Pradesh - City3,Himachal Pradesh,North,30.712975,76.94162,Debris,4
Himachal Pradesh - City3,Himachal Pradesh,North,30.703081,76.959779,Pothole,1
Himachal Pradesh - City3,Himachal Pradesh,North,30.706858,76.959653,Oil Spill,2
Himachal Pradesh - City3,Himachal Pradesh,North,30.702237,76.949699,Road Blockage,3
Himachal Pradesh - City3,Himachal Pradesh,North,30.712321,76.952805,Stalled Vehicle,5
Himachal Pradesh - City3,Himachal Pradesh,North,30.709268,76.942427,Accident,5
Himachal Pradesh - City3,Himachal Pradesh,North,30.715429,76.960456,Stalled Vehicle,4
Himachal Pradesh - City3,Himachal Pradesh,North,30.713122,76.956845,Flooded Road,3
Himachal Pradesh - City3,Himachal Pradesh,North,30.697529,76.950509,Road Blockage,2
Himachal Pradesh - City3,Himachal Pradesh,North,30.701633,76.957064,Accident,4
Himachal Pradesh - City3,Himachal Pradesh,North,30.703166,76.960811,Accident,5
Himachal Pradesh - City3,Himachal Pradesh,North,30.711011,76.946277,Debris,4
Himachal Pradesh - City3,Himachal Pradesh,North,30.696279,76.952205,Debris,3
Himachal Pradesh - City3,Himachal Pradesh,North,30.69583,76.95452,Flooded Road,1
Himachal Pradesh - City3,Himachal Pradesh,North,30.699905,76.961036,Oil Spill,4
Himachal Pradesh - City3,Himachal Pradesh,North,30.715025,76.960825,Pothole,3
Himachal Pradesh - City3,Himachal Pradesh,North,30.697662,76.959799,Oil Spill,3
Himachal Pradesh - City3,Himachal Pradesh,North,30.70497,76.956332,Stalled Vehicle,5
Himachal Pradesh - City3,Himachal Pradesh,North,30.698471,76.957773,Stalled Vehicle,5
Himachal Pradesh - City3,Himachal Pradesh,North,30.707157,76.950074,Pothole,2
Himachal Pradesh - City3,Himachal Pradesh,North,30.701635,76.958392,Oil Spill,3
Himachal Pradesh - City3,Himachal Pradesh,North,30.702162,76.946813,Stalled Vehicle,2
Himachal Pradesh - City3,Himachal Pradesh,North,30.698523,76.956777,Stalled Vehicle,2
Himachal Pradesh - City3,Himachal Pradesh,North,30.697914,76.950365,Road Blockage,4
Himachal Pradesh - City4,Himachal Pradesh,North,31.232899,77.035398,Accident,4
Himachal Pradesh - City4,Himachal Pradesh,North,31.23665,77.033532,Stalled Vehicle,1
Himachal Pradesh - City4,Himachal Pradesh,North,31.233636,77.041953,Debris,2
Himachal Pradesh - City4,Himachal Pradesh,North,31.247202,77.034788,Stalled Vehicle,2
Himachal Pradesh - City4,Himachal Pradesh,North,31.249852,77.036157,Debris,3
Himachal Pradesh - City4,Himachal Pradesh,North,31.235687,77.048046,Debris,4
Himachal Pradesh - City4,Himachal Pradesh,North,31.247576,77.039351,Accident,1
Himachal Pradesh - City4,Himachal Pradesh,North,31.239725,77.04431,Pothole,1
Himachal Pradesh - City4,Himachal Pradesh,North,31.230723,77.044839,Accident,2
Himachal Pradesh - City4,Himachal Pradesh,North,31.234447,77.036244,Stalled Vehicle,5
Himachal Pradesh - City4,Himachal Pradesh,North,31.242206,77.046581,Stalled Vehicle,1
Himachal Pradesh - City4,Himachal Pradesh,North,31.250427,77.032187,Tree Fallen,2
Himachal Pradesh - City4,Himachal Pradesh,North,31.232324,77.045178,Road Blockage,1
Himachal Pradesh - City4,Himachal Pradesh,North,31.231338,77.037452,Pothole,5
Himachal Pradesh - City4,Himachal Pradesh,North,31.239147,77.042721,Tree Fallen,1
Himachal Pradesh - City4,Himachal Pradesh,North,31.238139,77.036765,Road Blockage,2
Himachal Pradesh - City4,Himachal Pradesh,North,31.24865,77.033732,Tree Fallen,2
Himachal Pradesh - City4,Himachal Pradesh,North,31.231177,77.040616,Accident,3
Himachal Pradesh - City4,Himachal Pradesh,North,31.240462,77.045888,Tree Fallen,1
Himachal Pradesh - City4,Himachal Pradesh,North,31.232238,77.035892,Oil Spill,2
Himachal Pradesh - City4,Himachal Pradesh,North,31.243337,77.044176,Accident,5
Himachal Pradesh - City4,Himachal Pradesh,North,31.246381,77.04802,Road Blockage,4
Himachal Pradesh - City4,Himachal Pradesh,North,31.241374,77.037926,Road Blockage,4
Himachal Pradesh - City4,Himachal Pradesh,North,31.235893,77.028753,Accident,1
Himachal Pradesh - City4,Himachal Pradesh,North,31.248399,77.043803,Debris,4
Himachal Pradesh - City4,Himachal Pradesh,North,31.241073,77.043569,Accident,2
Himachal Pradesh - City4,Himachal Pradesh,North,31.232487,77.041369,Flooded Road,5
Himachal Pradesh - City5,Himachal Pradesh,North,30.981307,76.891252,Debris,2
Himachal Pradesh - City5,Himachal Pradesh,North,30.976495,76.89256,Oil Spill,3
Himachal Pradesh - City5,Himachal Pradesh,North,30.983685,76.892738,Pothole,2
Himachal Pradesh - City5,Himachal Pradesh,North,30.969712,76.879267,Road Blockage,5
Himachal Pradesh - City5,Himachal Pradesh,North,30.965545,76.886918,Pothole,5
Himachal Pradesh - City5,Himachal Pradesh,North,30.983948,76.889641,Tree Fallen,5
Himachal Pradesh - City5,Himachal Pradesh,North,30.971162,76.882716,Stalled Vehicle,1
Himachal Pradesh - City5,Himachal Pradesh,North,30.969633,76.877283,Tree Fallen,1
Himachal Pradesh - City5,Himachal Pradesh,North,30.971616,76.88519,Pothole,3
Himachal Pradesh - City5,Himachal Pradesh,North,30.97932,76.891283,Road Blockage,1
Himachal Pradesh - City5,Himachal Pradesh,North,30.965419,76.884639,Pothole,1
Himachal Pradesh - City5,Himachal Pradesh,North,30.981911,76.89012,Stalled Vehicle,3
Himachal Pradesh - City5,Himachal Pradesh,North,30.979072,76.88615,Stalled Vehicle,3
Himachal Pradesh - City5,Himachal Pradesh,North,30.971016,76.875636,Pothole,4
Himachal Pradesh - City5,Himachal Pradesh,North,30.980818,76.89212,Road Blockage,2
Himachal Pradesh - City5,Himachal Pradesh,North,30.979125,76.884147,Road Blockage,2
Himachal Pradesh - City5,Himachal Pradesh,North,30.978292,76.889196,Oil Spill,3
Himachal Pradesh - City5,Himachal Pradesh,North,30.979661,76.878797,Pothole,1
Himachal Pradesh - City5,Himachal Pradesh,North,30.983957,76.891881,Oil Spill,5
Himachal Pradesh - City5,Himachal Pradesh,North,30.965629,76.884955,Accident,5
Himachal Pradesh - City5,Himachal Pradesh,North,30.967063,76.882831,Road Blockage,1
